experiment_id,query_id,query_text,track,source_doc_id,detector_label,retrieval_path,rank,doc_id,bm25_score,headline,news_text_or_snippet,n_hits_returned,top_k_tier,relevance_label
post_phase12_r_dev,R081,SUPARCO ne haal hi mein kya satellite mission announce kiya,NAT,,ROMAN,roman_bm25_method_D,4,8383,3.314131736755371,پہلی فلم ریلیز ہوتے ہی دوسری فلم بنانے کا اعلان,بولی وڈ میں فلموں کا سیکوئل بنانے کا کوئی نئی بات نہیں اگرچہ کئی فلموں کے سیکوئل ڈیڑھ دہائی بعد بننے جا رہے ہیں وہیں کچھ فلمیں ایسے بھی ہیں جن کی پہلی فلم ریلیز ہوتے ہی دوسری فلم بنانے کا اعلان کیا جاتا ہےرومانٹک ہارر فلم استری بھی ایسی ہی فلموں میں شامل ہے جن کی پہلی فلم کو ریلیز کرتے ہی اس کی دوسری فلم بنائے جانے کا اعلان کردیا گیاحیران کن بات یہ ہے کہ استری نے ریلیز کے تین دن میں نہ تو 100 کروڑ روپے کمائے اور نہ ہی پچاس کروڑ لیکن اس باوجود اس کے سیکوئل کا اعلان کردیا گیاشردھا کپور اور راج کم…,50,top5,
post_phase12_r_dev,R081,SUPARCO ne haal hi mein kya satellite mission announce kiya,NAT,,ROMAN,roman_bm25_method_D,5,101270,3.2986648082733154,کسی ہیروئن اور ڈائریکٹر کیساتھ دوبار کام نہیں کیا ارجن کپور,بولی وڈ اداکار ارجن کپور نے کہا ہے کہ اپنے9سالہ فلمی کیریئر میں کسی ہیروئن یا ڈائریکٹر کیساتھ دوبار کام نہیں کیا ارجن کپور جن کی سامنے انے والی اخری فلم کا اینڈ کی ہےجس میں انہوں کرینہ کپور کے مقابل مرکزی کردار ادا کیا تھااب موہت سوری کی فلم ہاف گرل فرینڈ میں نظر ائیں گے حال ہی میں ارجن کپور نے حیرت انگیز مگر سچائی پر مبنی دعوی کیا ہے کہ تاحال انہوں نے ایک ہی ہیروئن یا ڈائریکٹر کے ساتھ دوبارہ کام نہیں کیا اپنے نو سالہ کیریئر میں ہیروئن اور ڈائریکٹر کے ساتھ دوبار کام نہ کرنے کے ریکارڈ کے حوالے س…,50,top5,
post_phase12_r_dev,R082,Pakistan ki textile exports kam kyun ho rahi hain,NAT,,ROMAN,roman_bm25_method_D,1,101309,20.064952850341797,سلطان راہی کو اپنے مداحوں سے بچھڑے 21برس بیت گئے,فن کے سلطان راہی کو اپنے مداحوں سے بچھڑے 21برس بیت گئے پنجابی اور اردو فلموں کے معروف اداکار سلطان راہی کی 21ویں برسی اج 9جنوری کو منائی جا رہی ہے سلطان راہی کا اصلی نام حاجی حبیب احمد المعروف سلطان راہی تھا سلطان راہی بھارتی ریاست اتر پردیش کے ضلع مظفرنگر بجنور میں 1938میں پیدا ہو ئے تقسیم ہند کے وقت وہ گوجرانوالہ اگئے سلطان راہی نے اپنے کیریر کا اغاز سٹیج ڈرا مے سے کیا جس میں انکا نام نادر شاہ درا نی رکھا گیا 1959میں فلم باغی میں ایکسٹرا اداکار کی حیثیت سے کام کیا 1972میں کامیابی نے ان کے قدم…,50,top5,
post_phase12_r_dev,R082,Pakistan ki textile exports kam kyun ho rahi hain,NAT,,ROMAN,roman_bm25_method_D,2,50165,19.585777282714844,سلطان راہی کو مداحوں سے بچھڑے اکیس برس بیت گئے,لاہور 92نیوز فن کا سلطان سلطان راہی پاکستان فلم انڈسٹری کا ایسا ستارہ جس کے چاہنے والے اسے بھی نہیں بھولے گنیز بک ورلڈ ریکارڈ میں نام درج کرانے والے واحد پاکستانی اداکار سلطان راہی کی اج اکیسویں برسی منائی جا رہی ہے سلطان راہی کا اصل نام محمد سلطان خان تھا وہ 1938 میں بھارتی ریاست اترپردیش میں پیدا ہوئے صرف پاکستان ہی نہیں دنیا کی کسی فلم انڈسٹری کے پاس ایسا ہیرو نہیں یا جس نے سات سو سے زائد فلموں میں فن کے جوہر دکھائے ہوںجن میں پانچ سو اسی پنجابی اور ایک سو ساٹھ اردو فلمیں شامل ہیں ایک سال میں…,50,top5,
post_phase12_r_dev,R082,Pakistan ki textile exports kam kyun ho rahi hain,NAT,,ROMAN,roman_bm25_method_D,3,50976,19.348432540893555,فن کے سلطان کو مداحوں سے بچھڑے بیس برس بیت گئے,لاہور 92نیوز لالی وڈ پر طویل عرصے تک حکمرانی کرنے والے سلطان راہی جنوری 1996ءکو گوجرانوالا میں گولی کا نشانہ بنے پاکستان فلم انڈسٹری میں ان کا خلا تک پر نہیں ہو سکا تفصیلات کے مطابق مشہور لالی وڈ اداکار سلطان راہی کی بیسویں برسی منائی جارہی ہے سہ پہر ان کی رہائش گاہ پرقرن خوانی کا اہتمام کیا گیا ہے سلطان راہی نے فلمی کیریئر کا غاز 1956ءمیں فلم باغیسے کیا جس میں ان کا رول کافی مختصر تھا ان کی دوسری فلم بابل تھی جس میں ان کے کردار کو بہت پسند کیا گیا ڈائریکٹر اسلم ڈار نے اسی کردار کی بدولت انہیں …,50,top5,
post_phase12_r_dev,R082,Pakistan ki textile exports kam kyun ho rahi hain,NAT,,ROMAN,roman_bm25_method_D,4,98166,18.845367431640625,اسٹیج اور ٹی وی کے معروف اداکار اشرف راہی انتقال کر گئے,اسٹیج ٹی وی اور فلم کے معروف اداکار اشرف راہی دل کا دورہ پڑنے سے انتقال کر گئےاداکار اشرف راہی کو دل کا دورہ پڑنے پر خاندانی ذرائع کے مطابق اشرف راہی دل کا دورہ پڑنے کے لاہور کے پنجاب انسٹی ٹیوٹ اف کارڈیالوجی پی ئی سی منتقل کیا گیا تاہم وہ جانبر نہ ہو سکےخاندانی ذرائع کے مطابق اداکار اشرف راہی کی نماز جنازہ لال پل پنج پیر کے قریبی گرانڈ میں نماز ظہر کے بعد ادا کی جائے گی مرحوم نے سوگواران میں تین بیٹے اور ایک بیٹی چھوڑی ہےاسٹیج ٹی وی اور فلم اداکار اشرف راہی نے درجنوں اسٹیج ڈراموں ٹی وی اور فلم…,50,top5,
post_phase12_r_dev,R082,Pakistan ki textile exports kam kyun ho rahi hain,NAT,,ROMAN,roman_bm25_method_D,5,5544,18.777864456176758,نامور اداکار اشرف راہی 65 سال کی عمر میں انتقال کرگئے,اسٹیج ڈراموں ٹی وی اور فلموں میں صلاحیتوں کے جوہر دکھانے والے پاکستان کے نامور کامیڈی اداکار اشرف راہی 65 سال کی عمر میں دل کا دورہ پڑنے سے انتقال کرگئےڈان کے مطابق اداکار کو دل کا دورہ پڑنے کے بعد فوری طور پر لاہور کے ایک ہسپتال منتقل کیا گیا جہاں وہ جانبر نہ ہوسکےوہ گزشتہ کئی سالوں سے ذیابیطس اور ہیپاٹائٹس جیسی بیماریوں کا شکار بھی تھےاشرف راہی کی نماز جنازہ لاہور میں ادا کی گئی جہاں ان کے رشتہ داروں اور محلے داروں کے علاوہ کچھ اداکاروں نے بھی شرکت کیمزید پڑھیں عینک والا جن کی واپسیاشرف راہی …,50,top5,
post_phase12_r_dev,R083,Pakistani passport fees 2026,NAT,,ROMAN,roman_bm25_method_D,1,84126,17.14612579345703,فٹبال ورلڈکپ2026 کی میزبانی امریکا کینیڈا اور میکسیکو کو مل گئی,تاریخ کے سب سے بڑے فٹبال ورلڈکپ 2026 کی میزبانی امریکا کینیڈا اور میکسیکو مشترکہ طور پر کریں گےروس میں فیفا ورلڈکپ 2018 کا اغاز کل سے ہو گا لیکن اس سے قبل وہیں 2026 ورلڈ کپ فٹبال کے میزبان کا بھی فیصلہ ہو گیا ماسکو میں ہونے والے فیفا کانگریس میں امریکا کینیڈا اور میکسیکو کو 134 ووٹ ملے جب کہ مراکش کے حصے میں 65 ووٹ ئے2026 کا ایونٹ فیفا کی تاریخ کا سب سے بڑا ورلڈکپ ہوگا جس میں 48 ٹیمیں امریکا کینیڈا اور میکسیکو کے میدانوں میں ایکشن میں دکھائی دیں گی2026 کا ورلڈ کپ 34 دنوں تک جاری رہےگا اور اس می…,29,top5,
post_phase12_r_dev,R083,Pakistani passport fees 2026,NAT,,ROMAN,roman_bm25_method_D,2,55132,16.730907440185547,فٹبال ورلڈکپ2026 امریکامیکسیکو اورکینیڈاکو مشترکہ میزبانی سونپ دی گئی,ماسکو14جون 2016 فٹبال ورلڈکپ2026 کے امریکامیکسیکو اورکینیڈامیں مشترک میزبان ہوں گے مشترک میزبانوں کوفیفاکانگریس میں134 اورمراکش کو65 ووٹ ملے ٹورنامنٹ میں ریکارڈ 48 ممالک شرکت کریں گے ماسکوروس میں گذشتہ روز فٹبال کی عالمی تنظیم فیفاکی68 ویں کانگریس منعقد ہوئیجس میں ارکان نےفٹبالورلڈکپ2026 کی میزبانی کےلئے ووٹ دیئے اپریل 2017 میں امریکامیکسیکواورکینیڈا نے مشترکہ میزبان کےلئے پیشکش جمع کرائی تھیاس کے مقابل مراکش تھا ووٹنگ میں مشترک میزبانوں کے حق میں 134 ووٹ ڈالے گئےمراکش کو65 ووٹ ملےاس طرح ورلڈکپ…,29,top5,
post_phase12_r_dev,R083,Pakistani passport fees 2026,NAT,,ROMAN,roman_bm25_method_D,3,31206,14.599864959716797,48 ٹیموں کا فیفا ورلڈ کپ کرانے کی تجویز,فیفا کے صدر گیانی انفنٹینو نے ورلڈ کپ میں توسیع کیلئے اس میں 48 ٹیمیں شامل کرنے کی تجویز پیش کی ہے جس پر 2026 میں عمل درمد کیا جا سکتا ہےگیانی انفنٹینو نے 2026 ورلڈ کپ میں 48 ٹیموں کی شرکت کی تجویز کی تفصیلات بتاتے ہوئے کہا کہ ابتدائی پلے رانڈ میں 16 ٹیمیں صرف ایک میچ کھیل کر وطن واپس لوٹ جائیں گی اور 16 فاتح ٹیمیں ایونٹ کی 16 سیڈڈ ٹیموں کو جوائن کریں گے جس کے بعد گروپ اسٹیج مرحلہ ہو گاکولمبیا کے شہر بگوٹا میں خطاب کرتے ہوئے فیفا کے صدر نے کہا کہ 48 ٹیموں تک توسیع سے دنیا کے مزید ملک اور خطے خو…,29,top5,
post_phase12_r_dev,R083,Pakistani passport fees 2026,NAT,,ROMAN,roman_bm25_method_D,4,30560,13.614726066589355,فٹ بال ورلڈکپ2026 کیلئے 48 ٹیموں کی منظوری,فٹ بال کی عالمی گورننگ باڈی فیفا نے ورلڈکپ 2026 میں 32 کے بجائے 48 ٹیموں کو شامل کرنے کے فیصلے کی منظوری دے دی ہے48 ٹیموں کو 16 گروپوں میں تقسیم کیا جائے گا اور ہر گروپ میں تین تین ٹیموں کو رکھا جائے گا 32 ٹیمیں ناک مرحلے میں داخل ہوں گی جبکہ 64 کے بجائے 80 میچز ہوں گے لیکن ٹورنامنٹ کا دورانیہ وہی 32 دن کا ہوگا اور ہر گروپ سے دوٹیمیں ناک مرحلے میں داخل ہوں گی2026 کے ورلڈ کپ میں 48 ٹیموں کی شمولیت کے باوجود دلچسپ امر یہ ہے کہ فائنل تک رسائی کرنے والی ٹیم وہی سات میچ کھیلے گی جب ایونٹ میں 32 ٹیمی…,29,top5,
post_phase12_r_dev,R083,Pakistani passport fees 2026,NAT,,ROMAN,roman_bm25_method_D,5,26590,13.325119972229004,بھارت کو فیفا کونسل کی رکنیت مل گئی ورلڈ کپ 2026 پر نظریں مرکوز,بھارتی فٹ بال فیڈریشن کے صدر پرافل پٹیل کو فیفا کی طاقتور کونسل کی رکنیت ملنے کے بعد نئی دہلی نے فٹ بال ورلڈ کپ 2026 کا حصہ بننے کی جانب نظریں مرکوز کر لی ہیںغیر ملکی خبر رساں ادارے اے ایف پی کے مطابق فیفا کونسل کی رکنیت ملنے کے بعد پرافل پٹیل نے امید ظاہر کی کہ اگلے مرحلے میں تمام تر توجہ ورلڈ کپ میں کوالیفائی کرنے کے لیے ہوں گی یہ بھی پڑھیں فیفا نے پاکستان فٹبال فیڈریشن کو فنڈز کی فراہمی روک دی انہوں نے کہا کہبھارت کی کوشش ہوگی کہ فٹ بال ورلڈ کپ 2026 کے لیے بھارتی ٹیم کی کارکردگی بہتر ہو خیال…,29,top5,
post_phase12_r_dev,R084,HBL PSL 2026 final date and venue,NAT,,ROMAN,roman_bm25_method_D,1,84126,17.14612579345703,فٹبال ورلڈکپ2026 کی میزبانی امریکا کینیڈا اور میکسیکو کو مل گئی,تاریخ کے سب سے بڑے فٹبال ورلڈکپ 2026 کی میزبانی امریکا کینیڈا اور میکسیکو مشترکہ طور پر کریں گےروس میں فیفا ورلڈکپ 2018 کا اغاز کل سے ہو گا لیکن اس سے قبل وہیں 2026 ورلڈ کپ فٹبال کے میزبان کا بھی فیصلہ ہو گیا ماسکو میں ہونے والے فیفا کانگریس میں امریکا کینیڈا اور میکسیکو کو 134 ووٹ ملے جب کہ مراکش کے حصے میں 65 ووٹ ئے2026 کا ایونٹ فیفا کی تاریخ کا سب سے بڑا ورلڈکپ ہوگا جس میں 48 ٹیمیں امریکا کینیڈا اور میکسیکو کے میدانوں میں ایکشن میں دکھائی دیں گی2026 کا ورلڈ کپ 34 دنوں تک جاری رہےگا اور اس می…,50,top5,
post_phase12_r_dev,R084,HBL PSL 2026 final date and venue,NAT,,ROMAN,roman_bm25_method_D,2,59624,17.037460327148438,ایک تصویر میں 265000 کہکشائیں ہبل کا کارنامہ,واشنگٹن 08 مئی 2019 ہبل خلائی دوربین کی لاتعداد تصاویر کو جوڑ کر ایک حیرت انگیز تصویر بنائی گئی ہے جس میں ایک ہی جگہ 265000 مختلف کہکشائیں دیکھی جاسکتی ہیں اس تصویر کو ہبل پر کام کرنے والی ایک مخصوص ٹیم نے بنایا ہے جسے ہبل لیگسی فیلڈ کا نام دیا گیا ہے تصویر کا مدھم ترین نقطہ بھی ایک بہت بڑی کہکشاں کو ظاہر کرتا ہے تصویر بنانے میں ماہرین نے کئی سال لگائے ہیں اور کئی ہزار تصاویروں کو جوڑ کر ایک موزائیک بنایا ہے جس میں ہزاروں فلکیاتی اجسام کو سمویا گیا ہے ان میں سے بعض کہکشائیں زمین سے اربوں نوری س…,50,top5,
post_phase12_r_dev,R084,HBL PSL 2026 final date and venue,NAT,,ROMAN,roman_bm25_method_D,3,55132,16.730907440185547,فٹبال ورلڈکپ2026 امریکامیکسیکو اورکینیڈاکو مشترکہ میزبانی سونپ دی گئی,ماسکو14جون 2016 فٹبال ورلڈکپ2026 کے امریکامیکسیکو اورکینیڈامیں مشترک میزبان ہوں گے مشترک میزبانوں کوفیفاکانگریس میں134 اورمراکش کو65 ووٹ ملے ٹورنامنٹ میں ریکارڈ 48 ممالک شرکت کریں گے ماسکوروس میں گذشتہ روز فٹبال کی عالمی تنظیم فیفاکی68 ویں کانگریس منعقد ہوئیجس میں ارکان نےفٹبالورلڈکپ2026 کی میزبانی کےلئے ووٹ دیئے اپریل 2017 میں امریکامیکسیکواورکینیڈا نے مشترکہ میزبان کےلئے پیشکش جمع کرائی تھیاس کے مقابل مراکش تھا ووٹنگ میں مشترک میزبانوں کے حق میں 134 ووٹ ڈالے گئےمراکش کو65 ووٹ ملےاس طرح ورلڈکپ…,50,top5,
post_phase12_r_dev,R084,HBL PSL 2026 final date and venue,NAT,,ROMAN,roman_bm25_method_D,4,74218,14.658112525939941,پاکستاندہلی نمائش میں شرکت کرے گا,کراچی بھارت کے شہر دہلی میں 14سے27نومبر کو منعقد ہونے والی انڈیا انٹرنیشنل فیئر میں پاکستان بھی شریک ہو گا فیڈریشن اف پاکستان چیمبر اف کامرس اینڈ انڈ سٹر کے سنیئر نا ئب صد عبدالر حیم جانو نے کہاہے کہ انڈ یا انٹر نیشنل ٹریڈ فیئر میں پاکستان پویلین میں 80کمپنیا شریک ہوںگی اورپاکستان کی جانب سے 105اسٹا لگائے جائیں گےان اسٹالز پر ٹیکسٹا ئل ما ربل ہینڈ کرا فٹس لیڈیز گا رمنٹ میلا ما ئن پاکستانی مصالحہ جا ہر بل مصنوعات اور دیگر اشیا نما ئش کے لیے رکھی جائیں گی ایف پی سی سی ائی افس میں انڈ یا کی تجا رت…,50,top5,
post_phase12_r_dev,R084,HBL PSL 2026 final date and venue,NAT,,ROMAN,roman_bm25_method_D,5,31206,14.599864959716797,48 ٹیموں کا فیفا ورلڈ کپ کرانے کی تجویز,فیفا کے صدر گیانی انفنٹینو نے ورلڈ کپ میں توسیع کیلئے اس میں 48 ٹیمیں شامل کرنے کی تجویز پیش کی ہے جس پر 2026 میں عمل درمد کیا جا سکتا ہےگیانی انفنٹینو نے 2026 ورلڈ کپ میں 48 ٹیموں کی شرکت کی تجویز کی تفصیلات بتاتے ہوئے کہا کہ ابتدائی پلے رانڈ میں 16 ٹیمیں صرف ایک میچ کھیل کر وطن واپس لوٹ جائیں گی اور 16 فاتح ٹیمیں ایونٹ کی 16 سیڈڈ ٹیموں کو جوائن کریں گے جس کے بعد گروپ اسٹیج مرحلہ ہو گاکولمبیا کے شہر بگوٹا میں خطاب کرتے ہوئے فیفا کے صدر نے کہا کہ 48 ٹیموں تک توسیع سے دنیا کے مزید ملک اور خطے خو…,50,top5,
post_phase12_r_dev,R085,Pakistan mein khawateen ke liye public transport safe kyun nahi samjhi jati,NAT,,ROMAN,roman_bm25_method_D,1,72475,14.687835693359375,محکمہ ٹرانسپورٹ پنجاب نے3نجی ٹیکسی کمپنیوں کوغیرقانونی قرار دے دیا,حکومت پنجاب نے موبائل ایپ کے ذریعے ٹیکسی سروس فراہم کرنے والی تین کمپنیاں غیر قانونی قرار دے دیں پنجاب پرونشیل ٹرانسپورٹ اتھارٹی کی جانب سے جاری نوٹیفکیشن کے مطابق اوبر کاریم اور اے ون ٹیکسی سروس کمپنیاں موبائل ایپ کے ذریعے پرائیویٹ کاروں کو غیر قانونی طور پر بطور ٹیکسی استعمال کر رہی ہیں گاڑیوں کو فٹنس سرٹیفکیٹ اور روٹ پرمٹ کے بغیر بطورٹیکسی استعمال کیا جاتا ہے جو غیر قانونی ہےاس سے پنجاب حکومت کو بھاری مالی نقصان اٹھانا پڑرہا ہے ڈرائیورز کی سیکورٹی کلیئرنس بھی نہیں لی جاتی اس لیے ان غیر قانون…,50,top5,
post_phase12_r_dev,R085,Pakistan mein khawateen ke liye public transport safe kyun nahi samjhi jati,NAT,,ROMAN,roman_bm25_method_D,2,75043,13.963454246520996,پیٹرول بحران فور اسٹروک اور موٹرسائیکل رکشہ کے کرائے بڑھ گئے,لاہور لاہور میں جہاں شہری پٹرول کی ایک ایک بوند کو ترس رہے ہیں تو وہیں فور سٹروک اور موٹرسائیکل رکشہ ڈرائیوروں نے موقع سے فائدہ اٹھاتے ہوئےاپنے کرایوں میں اضافہ کر دیا ہے پٹرول کے ستائےعوام من مانے کرائے دینے پر مجبور ہیںمحکمہ لاہور ٹرانسپورٹ خاموش تماشائی بنا بیٹھا ہے لاہور کی سڑکوں پر چلتی اور شور مچاتی ہے موٹر سائیکل رکشہ جو بس کے بعد سستی ٹرانسپورٹ مانی جاتی ہے تاہم موجودہ پٹرول کے بحران سے فائدہ اٹھاتے ہوئے ان کے ڈرائیوروں نے بھی کرایوں میں روپے نہیں بلکہ 25 روپے اضافہ کر دیامجبور شہری ان …,50,top5,
post_phase12_r_dev,R085,Pakistan mein khawateen ke liye public transport safe kyun nahi samjhi jati,NAT,,ROMAN,roman_bm25_method_D,3,77897,13.47195053100586,گیس کی منصفانہ تقسیم 240 ارب روپے بچا سکتی ہےاپٹما,لاہورل پاکستان ٹیکسٹائل ملز ایسوسی ایشن پنجاب زورن کے چیئرمین شہزاد علی خان نے کہا ہے کہ گیس کی منصفانہ تقسیم سے وفاقی حکومت 240 ارب روپے سالانہ بچا سکتی ہے جس سے سرکلر ڈیٹ بھی ختم ہو سکتا ہے لاہو رسے جاری ایک بیان میں انہوں نے کہا کہ گیس کی بہتر تقسیم سے صارفین اور حکومت دونوں کو ریلیف مل سکتا ہے انکا کہناتھاکہ سی این جی کو صرف پبلک ٹرانسپورٹ میں ستعمال کیا جائے جس طرح سردیوں میں صنعتوں کو 90 روز گیس فرہم نہیں کی جاتی اس طرح سی این جی اسٹیشنز کو بھی سردیوں میں بند رکھا جائے,50,top5,
post_phase12_r_dev,R085,Pakistan mein khawateen ke liye public transport safe kyun nahi samjhi jati,NAT,,ROMAN,roman_bm25_method_D,4,71837,13.317806243896484,اوپن اکاونٹ کی بنیاد پر درامدات سے متعلق نظرثانی شدہ ہدایات جاری,کراچی اسٹیٹ بینک نے اوپن اکاونٹ کی بنیاد پر درامدات سے متعلق نظرثانی شدہ ہدایات جاری کر دیںدولت پاکستان نے بین الاقوامی تجارت کو سہولت دینے کی خاطر اوپن اکاونٹ کی بنیاد پر کی گئی درامدات کی ادائیگی کے لیے امپورٹرز کی طرف سے شپنگ ٹرانسپورٹ کی اصل دستاویزات مجاز ڈیلرز کے پاس جمع کرانے کی شرط ختم کردی ہےمرکزی بینک کی جانب سے جاری کردہ اعلامیہ کے مطابق قبل ازیں امپورٹرز پر لازم تھا کہ وہ درامدات کی ادائیگیوں کے لیے دیگر شرائط کے علاوہ شپنگ ٹرانسپورٹ کی اصل دستاویزات بھی مجاز ڈیلرز کو پیش کریںیہ اقد…,50,top5,
post_phase12_r_dev,R085,Pakistan mein khawateen ke liye public transport safe kyun nahi samjhi jati,NAT,,ROMAN,roman_bm25_method_D,5,63587,13.285497665405273,پاکستان پبلک ٹرانسپورٹرز ایسوسی ایشن کا کل سے پبلک ٹرانسپورٹ نہ چلانے کا اعلان,لاہور 17 مئی 2020 پاکستان پبلک ٹرانسپورٹرز ایسوسی ایشن نے کل سے پبلک ٹرانسپورٹ نہ چلانے کا اعلان کردیا پاکستان پبلک ٹرانسپورٹرز ایسوسی ایشن کے چیئرمین عصمت اللہ نیازی نے کہا ہے کہ ہماری کمیٹی بنے گی اور حکومت نمائندوں سے بات چیت کریں گے جو ایس او پیز حکومت نے ہمیں دیئے ہیں اس پر ہم ٹرانسپورٹ نہیں چلاسکتے انہوں نے کہا کہ حکومت ہماری کمیٹی کے ساتھ بیٹھ کر ایس او پیز پر نظر ثانی کرے حکومت کی جانب سے بتائے گئے ایس او پیز کچھ اور تھے اب نظر کچھ اور رہے ہیں ہماری مشاورت سے بنائے گئے ایس او پیز پر عمل…,50,top5,
post_phase12_r_dev,R086,روپے ki value ke baray mein latest update,NAT,,MIXED,urdu_bm25,1,108882,4.7935028076171875,ڈالر کے مدمقابل روپے کی قدر میں بہتری,انٹر بینک میں ڈالر کی قدر میں 215 روپے اور اوپن مارکیٹ میں ڈالر کی قیمت میں 150 روپے کی کمی واقع ہوئی فوٹو فائل کراچیانٹر بینک میں ڈالر کی قدر میں 215 روپے اور اوپن مارکیٹ میں ڈالر کی قدر میں150 روپے کی کمی واقع ہوئی بزنس رپورٹر جمعہ کے روز انٹر بینک اور مقامی اوپن کرنسی مارکیٹ میں ڈالر کے مقابلے میں پاکستانی روپیہ تگڑا ہوگیا جس کی وجہ سے انٹر بینک میں ڈالر کی قدر میں 215 روپے اور اوپن مارکیٹ میں ڈالر کی قدر میں150 روپے کی کمی واقع ہوئی فاریکس ایسوسی ایشن پاکستان کے مطابق جمعہ کو انٹر بینک میں …,50,top5,
post_phase12_r_dev,R086,روپے ki value ke baray mein latest update,NAT,,MIXED,urdu_bm25,2,109953,4.764981269836426,انٹر بینک میں ڈالر مہنگا اوپن مارکیٹ میں سستا,جمعہ کو انٹربینک مارکیٹ میں روپے کے مقابلے میں امریکی ڈالرکی قیمت میں 15 پیسے کا اضافہ ریکارڈ کیا گیا فوٹو فائل کراچیانٹربینک میں روپے کے مقابلے میں ڈالر مہنگا ہوگیا جبکہ اوپن مارکیٹ میں ڈالر سستا ہوگیا فاریکس ایسوسی ایشن پاکستان کے مطابق جمعہ کو انٹربینک مارکیٹ میں روپے کے مقابلے میں امریکی ڈالرکی قیمت میں 15 پیسے کا اضافہ ریکارڈ کیا گیا جس کے نتیجے میں امریکی ڈالر کی قیمت خرید 15615 روپے سے بڑھ کر 15630 روپے اور قیمت فروخت 15625 روپے سے بڑھ کر 15640 روپے ہوگئی اوپن کرنسی مارکیٹ میں ڈالر کی قد…,50,top5,
post_phase12_r_dev,R086,روپے ki value ke baray mein latest update,NAT,,MIXED,urdu_bm25,3,109962,4.760403633117676,روپے کے مقابلے میں ڈالر کی قدر گرنے لگی,روپے کے مقابلے میں امریکی ڈالر کی قیمت میں 12 پیسے کی کمی ریکارڈ کی گئی فوٹو فائل کراچیجمعرات کے روز انٹر بینک اور مقامی اوپن کرنسی مارکیٹ میں روپے کے مقابلے ڈالر کی قدر میں کمی کا رجحان رہا فاریکس ایسوسی ایشن پاکستان کے مطابقجمعرات کے روز انٹربینک مارکیٹ میں روپے کے مقابلے میں امریکی ڈالر کی قیمت میں 12 پیسے کی کمی ریکارڈ کی گئی جس کے نتیجے میں امریکی ڈالر کی قیمت خرید 156 روپے 27 پیسے سے گھٹ کر 156 روپے 15 پیسے اور قیمت فروخت 156 روپے 37 پیسے سے گھٹ کر 156 روپے 25 پیسے ہوگئی اوپن کرنسی مارکیٹ…,50,top5,
post_phase12_r_dev,R086,روپے ki value ke baray mein latest update,NAT,,MIXED,urdu_bm25,4,72360,4.7496442794799805,روپے کے مقابلے میں ڈالرکی قیمت میں استحکام,انٹربینک مارکیٹ اورمقامی اوپن کرنسی مارکیٹ میں روپے کے مقابلے میں ڈالرکی قدرمیں استحکام رہافاریکس ایسوسی ایشن اف پاکستان کی رپورٹ کے مطابق منگل کے روز انٹربینک مارکیٹ میں ڈالرکی قیمت خرید10483 روپے اورقیمت فروخت 10488روپے پر برقرار رہی اسی طرح اوپن کرنسی مارکیٹ میں ڈالرکی قیمت خرید 107 روپے اورقیمت فروخت 10720روپے پرمستحکم دیکھی گئی فاریکس ایسوسی ایشن کی رپورٹ کے مطابق مارکیٹ میں یوروکی قدرمیں 25پیسے کااضافہ ریکارڈکیاگیا اس سے یوروکی قیمت خرید 113روپے سے بڑھ کر11325روپے اورقیمت فروخت 11450 روپے…,50,top5,
post_phase12_r_dev,R086,روپے ki value ke baray mein latest update,NAT,,MIXED,urdu_bm25,5,72012,4.748159885406494,کراچی میں پھل خریدنا ناممکن قیمتیں اسمان پر,کمشنر کراچی کے نرخ نامے پر شہر کے بازاروں میں پھلوں کی فروخت ہونا ناممکن ہوگیا منافع خوروں کی من مانی جاری ہے جبکہ جواز منڈی سے مہنگا مال ہے مارکیٹ کمیٹی نے خوبانی 90 روپے جبکہ شہری انتظامیہ نے 120 روپے فی کلو مقرر کی ہے لیکن شہر میں خوبانی 160 روپے کلو فروخت کی جارہی ہے سندھڑی ام کی قیمت مارکیٹ کمیٹی نے 75 روپے انتظامیہ نے 100 روپے مقرر کی ہے لیکن بازار میں 120 روپے تک فروخت کیا جارہا ہے کمیٹی نے اڑو کی فی کلو 100 روپے شہری انتظامیہ نے 135 روپے مقرر کی بازار میں اڑو 180 روپے کلوہے نیوزی لینڈ ک…,50,top5,
post_phase12_r_dev,R087,gwadar port news,NAT,,ROMAN,roman_bm25_method_D,1,102141,13.496345520019531,ہریتک روشن استنبول ائیر پورٹ دھماکے میں محفوظ رہے,بالی ووڈ اداکار ہریتک روشن کا بروقت کیا گیا فیصلہ ان کے کام گیااستنبول کے ائیر پورٹ پر دھماکے سے کچھ گھنٹے قبل اداکار وہیں موجود تھے دھماکوں میں 36 افراد ہلاک 147 افراد زخمی ہوئے ہیںاستنبول کے اتا ترک ائیر پورٹ پر خوفناک دھماکوں سے کچھ گھنٹے قبل بالی ووڈ ہیرو ہریتک روشن اپنے دونوں بچوں کے ساتھ وہاں موجود تھے اداکار نے ٹوئیٹ کرتے ہوئے کہاکہ بھارت کیلئے براستہ ترکی پرواز چھوٹنے کے باعث وہ ائیر پورٹ پر موجود تھے جسکے بعد انہوں نے اکانومی کلاس میں بھارت روانہ ہونے کا فیصلہ کیااور یہ فیصلہ ان کے حق …,50,top5,
