experiment_id,query_id,query_text,source_doc_id,detector_label,retrieval_path,rank,doc_id,bm25_score,n_hits_returned
phase12_new_unseen_evaluation,K034,ندا ڈار تیز ترین نصف سنچری پہلی ایشین کرکٹر,82804,URDU,urdu_bm25,15,28216,26.66872215270996,50
phase12_new_unseen_evaluation,K034,ندا ڈار تیز ترین نصف سنچری پہلی ایشین کرکٹر,82804,URDU,urdu_bm25,16,80631,26.372398376464844,50
phase12_new_unseen_evaluation,K034,ندا ڈار تیز ترین نصف سنچری پہلی ایشین کرکٹر,82804,URDU,urdu_bm25,17,28193,26.10832977294922,50
phase12_new_unseen_evaluation,K034,ندا ڈار تیز ترین نصف سنچری پہلی ایشین کرکٹر,82804,URDU,urdu_bm25,18,35181,25.90842056274414,50
phase12_new_unseen_evaluation,K034,ندا ڈار تیز ترین نصف سنچری پہلی ایشین کرکٹر,82804,URDU,urdu_bm25,19,45559,25.640600204467773,50
phase12_new_unseen_evaluation,K034,ندا ڈار تیز ترین نصف سنچری پہلی ایشین کرکٹر,82804,URDU,urdu_bm25,20,91805,25.510387420654297,50
phase12_new_unseen_evaluation,K034,ندا ڈار تیز ترین نصف سنچری پہلی ایشین کرکٹر,82804,URDU,urdu_bm25,21,37378,25.27765655517578,50
phase12_new_unseen_evaluation,K034,ندا ڈار تیز ترین نصف سنچری پہلی ایشین کرکٹر,82804,URDU,urdu_bm25,22,38232,25.157196044921875,50
phase12_new_unseen_evaluation,K034,ندا ڈار تیز ترین نصف سنچری پہلی ایشین کرکٹر,82804,URDU,urdu_bm25,23,88961,24.736968994140625,50
phase12_new_unseen_evaluation,K034,ندا ڈار تیز ترین نصف سنچری پہلی ایشین کرکٹر,82804,URDU,urdu_bm25,24,26688,24.522705078125,50
phase12_new_unseen_evaluation,K034,ندا ڈار تیز ترین نصف سنچری پہلی ایشین کرکٹر,82804,URDU,urdu_bm25,25,91804,23.909910202026367,50
phase12_new_unseen_evaluation,K034,ندا ڈار تیز ترین نصف سنچری پہلی ایشین کرکٹر,82804,URDU,urdu_bm25,26,81670,23.770919799804688,50
phase12_new_unseen_evaluation,K034,ندا ڈار تیز ترین نصف سنچری پہلی ایشین کرکٹر,82804,URDU,urdu_bm25,27,32834,23.65826416015625,50
phase12_new_unseen_evaluation,K034,ندا ڈار تیز ترین نصف سنچری پہلی ایشین کرکٹر,82804,URDU,urdu_bm25,28,84490,22.936500549316406,50
phase12_new_unseen_evaluation,K034,ندا ڈار تیز ترین نصف سنچری پہلی ایشین کرکٹر,82804,URDU,urdu_bm25,29,26221,22.834985733032227,50
phase12_new_unseen_evaluation,K034,ندا ڈار تیز ترین نصف سنچری پہلی ایشین کرکٹر,82804,URDU,urdu_bm25,30,56685,22.830257415771484,50
phase12_new_unseen_evaluation,K034,ندا ڈار تیز ترین نصف سنچری پہلی ایشین کرکٹر,82804,URDU,urdu_bm25,31,46607,22.76209831237793,50
phase12_new_unseen_evaluation,K034,ندا ڈار تیز ترین نصف سنچری پہلی ایشین کرکٹر,82804,URDU,urdu_bm25,32,58673,22.582130432128906,50
phase12_new_unseen_evaluation,K034,ندا ڈار تیز ترین نصف سنچری پہلی ایشین کرکٹر,82804,URDU,urdu_bm25,33,26434,22.265872955322266,50
phase12_new_unseen_evaluation,K034,ندا ڈار تیز ترین نصف سنچری پہلی ایشین کرکٹر,82804,URDU,urdu_bm25,34,55930,22.191043853759766,50
phase12_new_unseen_evaluation,K034,ندا ڈار تیز ترین نصف سنچری پہلی ایشین کرکٹر,82804,URDU,urdu_bm25,35,26362,21.919822692871094,50
phase12_new_unseen_evaluation,K034,ندا ڈار تیز ترین نصف سنچری پہلی ایشین کرکٹر,82804,URDU,urdu_bm25,36,44415,21.884628295898438,50
phase12_new_unseen_evaluation,K034,ندا ڈار تیز ترین نصف سنچری پہلی ایشین کرکٹر,82804,URDU,urdu_bm25,37,42055,21.816665649414062,50
phase12_new_unseen_evaluation,K034,ندا ڈار تیز ترین نصف سنچری پہلی ایشین کرکٹر,82804,URDU,urdu_bm25,38,82488,21.6638126373291,50
phase12_new_unseen_evaluation,K034,ندا ڈار تیز ترین نصف سنچری پہلی ایشین کرکٹر,82804,URDU,urdu_bm25,39,35180,21.663732528686523,50
phase12_new_unseen_evaluation,K034,ندا ڈار تیز ترین نصف سنچری پہلی ایشین کرکٹر,82804,URDU,urdu_bm25,40,26474,21.621273040771484,50
phase12_new_unseen_evaluation,K034,ندا ڈار تیز ترین نصف سنچری پہلی ایشین کرکٹر,82804,URDU,urdu_bm25,41,83229,21.449342727661133,50
phase12_new_unseen_evaluation,K034,ندا ڈار تیز ترین نصف سنچری پہلی ایشین کرکٹر,82804,URDU,urdu_bm25,42,35438,21.4030704498291,50
phase12_new_unseen_evaluation,K034,ندا ڈار تیز ترین نصف سنچری پہلی ایشین کرکٹر,82804,URDU,urdu_bm25,43,26442,21.364097595214844,50
phase12_new_unseen_evaluation,K034,ندا ڈار تیز ترین نصف سنچری پہلی ایشین کرکٹر,82804,URDU,urdu_bm25,44,81732,21.30377769470215,50
phase12_new_unseen_evaluation,K034,ندا ڈار تیز ترین نصف سنچری پہلی ایشین کرکٹر,82804,URDU,urdu_bm25,45,35036,21.26860809326172,50
phase12_new_unseen_evaluation,K034,ندا ڈار تیز ترین نصف سنچری پہلی ایشین کرکٹر,82804,URDU,urdu_bm25,46,41351,21.073007583618164,50
phase12_new_unseen_evaluation,K034,ندا ڈار تیز ترین نصف سنچری پہلی ایشین کرکٹر,82804,URDU,urdu_bm25,47,86868,21.025264739990234,50
phase12_new_unseen_evaluation,K034,ندا ڈار تیز ترین نصف سنچری پہلی ایشین کرکٹر,82804,URDU,urdu_bm25,48,85579,20.932777404785156,50
phase12_new_unseen_evaluation,K034,ندا ڈار تیز ترین نصف سنچری پہلی ایشین کرکٹر,82804,URDU,urdu_bm25,49,80720,20.666507720947266,50
phase12_new_unseen_evaluation,K034,ندا ڈار تیز ترین نصف سنچری پہلی ایشین کرکٹر,82804,URDU,urdu_bm25,50,82548,20.639728546142578,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,1,83115,39.584922790527344,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,2,90003,37.815673828125,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,3,53843,34.780906677246094,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,4,42946,34.72645568847656,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,5,92200,34.03163146972656,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,6,9297,30.43020248413086,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,7,98615,29.939064025878906,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,8,101439,29.400346755981445,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,9,50407,29.278379440307617,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,10,12826,28.642744064331055,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,11,101790,27.806989669799805,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,12,56530,26.720178604125977,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,13,69483,26.44312858581543,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,14,103291,26.367595672607422,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,15,101776,26.34783363342285,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,16,102608,26.144323348999023,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,17,35463,25.926773071289062,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,18,66899,25.798795700073242,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,19,50171,25.382400512695312,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,20,7586,25.35099220275879,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,21,13525,25.20701026916504,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,22,102618,25.15151023864746,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,23,88453,24.920316696166992,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,24,35460,24.60806655883789,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,25,31694,24.482215881347656,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,26,13798,24.331056594848633,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,27,102748,23.715099334716797,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,28,102917,23.29411506652832,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,29,88370,23.022802352905273,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,30,102878,23.021770477294922,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,31,3750,22.963024139404297,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,32,107853,22.931251525878906,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,33,45006,22.90532112121582,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,34,8618,22.845703125,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,35,103449,22.70686912536621,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,36,86774,22.700679779052734,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,37,88232,22.66321563720703,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,38,99717,22.59526824951172,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,39,90380,22.558944702148438,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,40,86876,22.554569244384766,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,41,9282,22.486061096191406,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,42,7226,22.474979400634766,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,43,8559,22.466167449951172,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,44,104146,22.463226318359375,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,45,9229,22.439449310302734,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,46,98631,22.421398162841797,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,47,47264,22.411376953125,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,48,9331,22.397130966186523,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,49,95590,22.30613136291504,50
phase12_new_unseen_evaluation,K035,ثانیہ مرزا ہندو انتہا پسندی کا شکار,83115,URDU,urdu_bm25,50,8257,22.280994415283203,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,1,54673,50.30109786987305,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,2,83850,47.815086364746094,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,3,93918,42.2799072265625,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,4,93953,42.101383209228516,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,5,42489,41.981536865234375,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,6,95972,41.59355163574219,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,7,45267,41.392333984375,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,8,26750,41.15656661987305,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,9,46041,40.92749786376953,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,10,47346,40.912803649902344,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,11,54706,40.68195724487305,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,12,90232,40.67454528808594,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,13,45687,40.23206329345703,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,14,94593,39.83671569824219,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,15,30430,39.79307174682617,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,16,36351,39.501651763916016,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,17,54687,39.3897590637207,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,18,41405,38.919090270996094,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,19,31717,38.89813995361328,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,20,92051,38.8270149230957,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,21,32060,38.82487106323242,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,22,45255,38.703575134277344,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,23,89245,38.53558349609375,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,24,54949,38.371063232421875,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,25,91356,38.28292465209961,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,26,47098,38.12923812866211,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,27,27479,38.10757064819336,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,28,57501,38.104461669921875,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,29,32761,38.05767822265625,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,30,93905,37.89460754394531,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,31,27857,37.889190673828125,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,32,90909,37.717445373535156,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,33,95192,37.557037353515625,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,34,93756,37.39125061035156,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,35,32144,37.320594787597656,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,36,45263,37.255836486816406,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,37,33936,37.240394592285156,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,38,27474,37.176795959472656,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,39,37742,37.02800750732422,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,40,93635,37.02457046508789,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,41,26114,36.89752960205078,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,42,54675,36.864288330078125,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,43,58648,36.861602783203125,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,44,46561,36.85523223876953,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,45,43035,36.819374084472656,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,46,41409,36.74479293823242,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,47,27484,36.64140319824219,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,48,31483,36.62617492675781,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,49,86861,36.621124267578125,50
phase12_new_unseen_evaluation,K036,سرینا ولیمز امریکی اوپن فائنل شکست امپائر,83850,URDU,urdu_bm25,50,27701,36.42354965209961,50
phase12_new_unseen_evaluation,K037,afghanistan ke khilaf team ki karkardagi achi thi saeed ajmal,93401,ROMAN,roman_bm25_method_D,1,94638,17.333402633666992,50
phase12_new_unseen_evaluation,K037,afghanistan ke khilaf team ki karkardagi achi thi saeed ajmal,93401,ROMAN,roman_bm25_method_D,2,77946,16.146543502807617,50
phase12_new_unseen_evaluation,K037,afghanistan ke khilaf team ki karkardagi achi thi saeed ajmal,93401,ROMAN,roman_bm25_method_D,3,35328,13.522446632385254,50
phase12_new_unseen_evaluation,K037,afghanistan ke khilaf team ki karkardagi achi thi saeed ajmal,93401,ROMAN,roman_bm25_method_D,4,108960,13.296004295349121,50
phase12_new_unseen_evaluation,K037,afghanistan ke khilaf team ki karkardagi achi thi saeed ajmal,93401,ROMAN,roman_bm25_method_D,5,39888,12.420991897583008,50
phase12_new_unseen_evaluation,K037,afghanistan ke khilaf team ki karkardagi achi thi saeed ajmal,93401,ROMAN,roman_bm25_method_D,6,40578,12.195259094238281,50
phase12_new_unseen_evaluation,K037,afghanistan ke khilaf team ki karkardagi achi thi saeed ajmal,93401,ROMAN,roman_bm25_method_D,7,12526,10.070816040039062,50
phase12_new_unseen_evaluation,K037,afghanistan ke khilaf team ki karkardagi achi thi saeed ajmal,93401,ROMAN,roman_bm25_method_D,8,110360,9.886099815368652,50
phase12_new_unseen_evaluation,K037,afghanistan ke khilaf team ki karkardagi achi thi saeed ajmal,93401,ROMAN,roman_bm25_method_D,9,17314,9.540205955505371,50
phase12_new_unseen_evaluation,K037,afghanistan ke khilaf team ki karkardagi achi thi saeed ajmal,93401,ROMAN,roman_bm25_method_D,10,60800,8.996126174926758,50
phase12_new_unseen_evaluation,K037,afghanistan ke khilaf team ki karkardagi achi thi saeed ajmal,93401,ROMAN,roman_bm25_method_D,11,35371,8.567480087280273,50
phase12_new_unseen_evaluation,K037,afghanistan ke khilaf team ki karkardagi achi thi saeed ajmal,93401,ROMAN,roman_bm25_method_D,12,109519,7.446720123291016,50
phase12_new_unseen_evaluation,K037,afghanistan ke khilaf team ki karkardagi achi thi saeed ajmal,93401,ROMAN,roman_bm25_method_D,13,28898,5.650547981262207,50
phase12_new_unseen_evaluation,K037,afghanistan ke khilaf team ki karkardagi achi thi saeed ajmal,93401,ROMAN,roman_bm25_method_D,14,86148,5.603277206420898,50
phase12_new_unseen_evaluation,K037,afghanistan ke khilaf team ki karkardagi achi thi saeed ajmal,93401,ROMAN,roman_bm25_method_D,15,87228,5.577104091644287,50
phase12_new_unseen_evaluation,K037,afghanistan ke khilaf team ki karkardagi achi thi saeed ajmal,93401,ROMAN,roman_bm25_method_D,16,85518,5.562349796295166,50
phase12_new_unseen_evaluation,K037,afghanistan ke khilaf team ki karkardagi achi thi saeed ajmal,93401,ROMAN,roman_bm25_method_D,17,87359,5.556772232055664,50
phase12_new_unseen_evaluation,K037,afghanistan ke khilaf team ki karkardagi achi thi saeed ajmal,93401,ROMAN,roman_bm25_method_D,18,85688,5.542572021484375,50
phase12_new_unseen_evaluation,K037,afghanistan ke khilaf team ki karkardagi achi thi saeed ajmal,93401,ROMAN,roman_bm25_method_D,19,87698,5.525154113769531,50
phase12_new_unseen_evaluation,K037,afghanistan ke khilaf team ki karkardagi achi thi saeed ajmal,93401,ROMAN,roman_bm25_method_D,20,94128,5.50998592376709,50
phase12_new_unseen_evaluation,K037,afghanistan ke khilaf team ki karkardagi achi thi saeed ajmal,93401,ROMAN,roman_bm25_method_D,21,82766,5.507138252258301,50
phase12_new_unseen_evaluation,K037,afghanistan ke khilaf team ki karkardagi achi thi saeed ajmal,93401,ROMAN,roman_bm25_method_D,22,89025,5.492023468017578,50
phase12_new_unseen_evaluation,K037,afghanistan ke khilaf team ki karkardagi achi thi saeed ajmal,93401,ROMAN,roman_bm25_method_D,23,87381,5.445766448974609,50
phase12_new_unseen_evaluation,K037,afghanistan ke khilaf team ki karkardagi achi thi saeed ajmal,93401,ROMAN,roman_bm25_method_D,24,29612,5.399097919464111,50
phase12_new_unseen_evaluation,K037,afghanistan ke khilaf team ki karkardagi achi thi saeed ajmal,93401,ROMAN,roman_bm25_method_D,25,28027,5.371920585632324,50
phase12_new_unseen_evaluation,K037,afghanistan ke khilaf team ki karkardagi achi thi saeed ajmal,93401,ROMAN,roman_bm25_method_D,26,26126,5.363316535949707,50
phase12_new_unseen_evaluation,K037,afghanistan ke khilaf team ki karkardagi achi thi saeed ajmal,93401,ROMAN,roman_bm25_method_D,27,88174,5.34689998626709,50
phase12_new_unseen_evaluation,K037,afghanistan ke khilaf team ki karkardagi achi thi saeed ajmal,93401,ROMAN,roman_bm25_method_D,28,85841,5.338159561157227,50
phase12_new_unseen_evaluation,K037,afghanistan ke khilaf team ki karkardagi achi thi saeed ajmal,93401,ROMAN,roman_bm25_method_D,29,44675,5.3146514892578125,50
phase12_new_unseen_evaluation,K037,afghanistan ke khilaf team ki karkardagi achi thi saeed ajmal,93401,ROMAN,roman_bm25_method_D,30,85524,5.314079761505127,50
phase12_new_unseen_evaluation,K037,afghanistan ke khilaf team ki karkardagi achi thi saeed ajmal,93401,ROMAN,roman_bm25_method_D,31,41455,5.30088996887207,50
phase12_new_unseen_evaluation,K037,afghanistan ke khilaf team ki karkardagi achi thi saeed ajmal,93401,ROMAN,roman_bm25_method_D,32,45063,5.284106254577637,50
phase12_new_unseen_evaluation,K037,afghanistan ke khilaf team ki karkardagi achi thi saeed ajmal,93401,ROMAN,roman_bm25_method_D,33,52556,5.276174545288086,50
phase12_new_unseen_evaluation,K037,afghanistan ke khilaf team ki karkardagi achi thi saeed ajmal,93401,ROMAN,roman_bm25_method_D,34,89941,5.272669792175293,50
phase12_new_unseen_evaluation,K037,afghanistan ke khilaf team ki karkardagi achi thi saeed ajmal,93401,ROMAN,roman_bm25_method_D,35,55177,5.268220901489258,50
phase12_new_unseen_evaluation,K037,afghanistan ke khilaf team ki karkardagi achi thi saeed ajmal,93401,ROMAN,roman_bm25_method_D,36,31067,5.263106346130371,50
phase12_new_unseen_evaluation,K037,afghanistan ke khilaf team ki karkardagi achi thi saeed ajmal,93401,ROMAN,roman_bm25_method_D,37,46351,5.262718200683594,50
phase12_new_unseen_evaluation,K037,afghanistan ke khilaf team ki karkardagi achi thi saeed ajmal,93401,ROMAN,roman_bm25_method_D,38,97263,5.251616477966309,50
phase12_new_unseen_evaluation,K037,afghanistan ke khilaf team ki karkardagi achi thi saeed ajmal,93401,ROMAN,roman_bm25_method_D,39,55356,5.247485637664795,50
