experiment_id,query_id,query_text,detector_label,retrieval_path,rank,doc_id,bm25_score,headline,news_text_or_snippet,n_hits_returned,relevance_label,query_asks_today
phase10b_frozen_dump,H031,petrol ki mojooda qeemat per litre pakistan,ROMAN,roman_bm25_method_D,4,2058,11.74188232421875,پیٹرول میں موجود نقصان دہ اجزا کے خاتمے کیلئے حکومتی اقدامات,حکومت نے درمد شدہ پیٹرول سے میگنیز کی مقدار کم کرنے کا منصوبہ بنایا ہے تاہم اس سلسلے میں مقامی ریفائنریز کو ان کی سہولت کے مطابق تحقیق کے لیے وقت دیا ہےپیٹرولیم ڈویژن نے متعدد تنازعات اور مذاکرات کے بعد خر کار ئل انڈسٹری کو پیٹرول کی پروڈکشن لائن میں سے دھاتی مواد کو نکالنے کی ٹائم لائن ترتیب دے دی ہے جو کہ 97959290 او این کے تحت ترتیب دی گئی تھی مذکورہ ٹائم لائن میں مہینے کی طویل مشاورت کے بعد رواں سال مئی میں حتمی نوٹس جاری کیے گئےپیٹرولیم ڈویژن نے انڈسٹری کے لیے تین فیصلے جاری کیے ہیںجن کے م…,50,C,1
phase10b_frozen_dump,H031,petrol ki mojooda qeemat per litre pakistan,ROMAN,roman_bm25_method_D,5,3212,11.739213943481445,پیٹرول کی قیمت میں روپے کا اضافہ,وفاقی وزیر داخلہ اسحاق ڈار نے پیٹرول کی قیمت میں روپے اضافے کا اعلان کردیاڈان نیوز کے مطابق اسلام باد میں اسحاق ڈار نے میڈیا سے بات چیت کرتے ہوئے کہا کہ ئل اینڈ گیس ریگولیٹری اتھارٹی اوگرا نے پیٹرول کی قیمت میں 624 روپے اضافے کی سفارش کی تھی تاہم حکومت نے پیٹرول کی قیمت میں صرف روپے اضافہ منطور کیا ہےان کا کہنا تھا کہ اس اضافے کے باوجود حکومت ارب روپے کی سبسڈی کا بوجھ برداشت کرے گیمزید پڑھیں حکومت کا پیٹرول کی قیمت برقرار رکھنے کا اعلانوزیر خزانہ نے یہ اعلان بھی کیا کہ مٹی کے تیل اور لائٹ ڈیزل …,50,B,1
phase10b_frozen_dump,H032,aaj stock exchange kitne points par,ROMAN,roman_bm25_method_D,1,73269,15.024353981018066,بینک اف انگلینڈ نے شرح سود میں 25 بیسسز پوئنٹس کمی کردی,برطانوی معیشت کی بحالی کے لئے بینک اف انگلینڈ نے شرح سود میں 25 بیسسز پوئنٹس کمی کردی معیشت کو اربوں پاونڈ بھی فراہم کرنے کا اعلان کیا گیا ہےبرطانوی مرکزی بینک کی مانیٹری پالیسی کمیٹی نے بینک ریٹ اعشاریہ دو پانچ فیصد کردیا اسکے علاوہ معیشت کو استحکام دینے کے لئے دس ارب پاونڈ کے کارپوریٹ اور ساٹھ ارب پاونڈ کے سرکاری بانڈز خریدنے کا اعلان کیا ہےیورپی یونین سے نکلنے کے بعد برطانوی پاونڈ کی شرح تبادلہ میں کمی اور معاشی نمو کی توقعات کم ہوئی تھیں برطانوی معیشت کی بحالی کے لئے بینک اف انگلینڈ نے شرح …,50,D,1
phase10b_frozen_dump,H032,aaj stock exchange kitne points par,ROMAN,roman_bm25_method_D,2,42603,13.92173957824707,عامر خان اج اسٹریلوی باکسر بلی ڈب کا مقابلہ کریں گے,جدہ 92 نیوزباکسنگ شائقین ہو جائیں تیار پاکستانی نژاد برطانوی باکسر عامر خان اج سعودی رب کے شہر جدہ میں سٹریلوی باکسر بلی ڈب کیخلاف رنگ میں اتریں گے کنگ رنگ پاکستانی نژاد برطانوی باکسر عامر خان رنگ میں اترنے کے لیے تیار جب کہ شائقین انکی فائٹ دیکھنے کے لیے بے تاب ہیں پاکستانی نژاد برطانوی باکسر عامر خان ااج سعودی عرب کے شہر جدہ میں ان ایکشن ہوں گے جہاں انکا مقابلہ سٹریلیا کے باکسر بلی ڈب سے ہو گا اس سے پہلے اسٹار باکسر کا مقابلہ بھارتی باکسرنیرج گوئیت سے ہونا تھا جو حادثے میں زخمی ہونے کے باعث ا…,50,D,1
phase10b_frozen_dump,H032,aaj stock exchange kitne points par,ROMAN,roman_bm25_method_D,3,73237,13.858631134033203,پی ایس ای 100 انڈیکسکاروبار 40 ہزار سے اوپر نہ جا سکا,پاکستان اسٹاک مارکیٹ کا 100 انڈیکس پروفٹ ٹیکنگ کے سبب کاروبارکا اختتام 40 ہزار سے اوپر نہ کرسکاپاکستان اسٹاک مارکیٹ میں کاروباری ہفتے کے اخری روز مثبت رجحان رہا کاروبار کے دوران انڈیکس نے پہلی مرتبہ چالیس ہزار کی نفسیاتی حد کو عبور کیا تاہم کاروبار کا اختتام 46 پوئنٹس اضافے سے 39907 پر ہوامجموعی طور پر تین سو چوڑانے کمپنیوں کے 27 کروڑ 75 لاکھ شیئرز کے سودے ہوئے طے پائے گئے سودوں کی مالیت 12 ارب روپے سے زائد رہی پاکستان اسٹاک مارکیٹ کا 100 انڈیکس پروفٹ ٹیکنگ کے سبب کاروبارکا اختتام 40 ہزار سے او…,50,A,1
phase10b_frozen_dump,H032,aaj stock exchange kitne points par,ROMAN,roman_bm25_method_D,4,39850,13.78762149810791,سٹاک مارکیٹ نیاریکارڈ بننے کے بعد مندی چھا گئی,کراچی92نیوزپاکستان اسٹاک ایکسچینج میں ہریالی جگہ لالی نے لے لی کاروبار کے اختتام پر کے ایس ای ہنڈریڈ انڈیکس 212 پوائنٹس کی کمی کے بعد 49 ہزار 756 پوئنٹس پر بند ہوا تفصیلات کےمطابق پاکستان اسٹاک ایکسچینج میں بدھ کو کاروبار کا غازمثبت انداز میں ہوا ٹریڈنگ کے دوران کے ایس ای ہنڈریڈ انڈیکس تاریخ کی بلند ترین سطح 50 ہزار 265 کی بلند ترین سطح تک چلا گیا تاہم مارکیٹ نے کریکشن لیتے ہوئے اپنی پوزیشن کو مستحکم کیا اور انڈیکس سیشن کے اختتام تک 212 پوائنٹس کی کمی کے بعد 49 ہزار 756 پوئنٹس پر بند ہوا بدھ کو…,50,A,1
phase10b_frozen_dump,H032,aaj stock exchange kitne points par,ROMAN,roman_bm25_method_D,5,73229,13.520087242126465,پاکستان اسٹاک ایکسچینج میں مثبت رجحان,پاکستان اسٹاک ایکسچینج میں ایک اور مثبت دن کا اضافہ ہوگیا 100 انڈیکس کاروبار کے دوران 40 ہزار سو کی سطح عبور کرگیا پاکستان اسٹاک مارکیٹ میں کاروبار کے اغاز سے مثبت رجحان رہا عالمی مارکیٹ میں تیل کی قیمتوں میں اضافےسیمنٹ کی پیداوار بڑھانے کی یاداشتی معاہدے کی خبروں اور مارکیٹ میں رجسٹرڈ کمپنیوں کے توقع سے بہتر مالیاتی نتائج انڈیکس میں اضافے کی وجہ بن رہے ہیںایکسچینج سے حاصل کی گئی اخری اطلاعات کے مطابق 100 انڈیکس میں 178 پوئنٹس اضافے سے 40 ہزار 209 کی سطح پر کاروبار جاری تھا پاکستان اسٹاک ایکسچی…,50,B,1
phase10b_frozen_dump,H033,ڈیزل ریٹ,URDU,urdu_bm25,1,3055,13.586380004882812,پٹرولیم مصنوعات کی قیمتوں میں اضافے کا امکان,اسلام باد ممکنہ ٹیکس ریٹ میں اضافے کو مدنظر رکھتے ہوئے ئل اینڈ گیس ریگولیٹری اتھارٹی اوگرا نے یکم مارچ سے ئندہ پندرہ روز کے لیے تمام پٹرولیم مصنوعات کی قیمتوں میں اضافے کا فیصلہ کرلیااوگرا کی جانب سے حکومت کو بھیجی گئی سمری میں ہائی اسپیڈ ڈیزل کی قیمت میں 27 فیصد پٹرول کی قیمت میں 415 فیصد مٹی کے تیل کی قیمت میں 41 فیصد اور لائٹ ڈیزل ئل کی قیمت میں 252 فیصد اضافے کی تجویز دی گئی ہےڈان اخبار کی رپورٹ کے مطابق اوگرا نے ہائی اسپیڈ ڈیزل کی قیمت میں اضافے کے لیے جنرل سیلز ٹیکس کی مقررہ حد 295 سے بڑھ…,50,B,0
phase10b_frozen_dump,H033,ڈیزل ریٹ,URDU,urdu_bm25,2,64606,12.877116203308105,حکومت کا یکم جولائی سے پیٹرولیم مصنوعات کی قیمتیں برقرار رکھنے کا اعلان,اسلام اباد 30 جون 2019 وزارت خزانہ نے پیٹرولیم مصنوعات کی قیمتوں میں اضافہ نہ کرتے ہوئے اعلان کیا ہے کہ قیمتیں برقرار رہیں گی وزارت خزانہ کی جانب سے جاری اعلامیہ کے مطابق یکم جولائی سے پیٹرولیم مصنوعات کی قیمتیں پرانے ریٹ پر برقرار ریں گی پیٹرول 112 روپے 68 پیسے فی لیٹر ڈیزل 126 روپے 82 پیسے فی لیٹر اور مٹی کا تیل 98 روپے 46 پیسے فی لیٹر پر ہی فروخت ہوگا دستاویز کے مطابق ہائی اسپیڈ ڈیزل کی قیمت میں روپے 30 پیسے جبکہ لائٹ ڈیزل کی قیمت میں 26 پیسے اضافے کی سفارش کی گئی تھی جبکہ مٹی کے تیل کی قیمت…,50,A,0
phase10b_frozen_dump,H033,ڈیزل ریٹ,URDU,urdu_bm25,3,3054,12.807563781738281,پیٹرولیم مصنوعات کی قیمتوں میں اضافہ,حکومت نے ایک مہینے کے لیے پیٹرولیم مصنوعات کی قیمتوں میں اضافہ کرتے ہوئے پیٹرول کی نئی قمیت 73 روپے فی لیٹر مقرر کی ہےوفاقی وزیر خزانہ اسحق ڈار کا کہنا ہے کہ اگلے ایک ماہ کے لیے پیٹرول کی قیمت میں روپے 71 پیسے ڈیزل کی قیمت میں روپے 58 پیسے فی لیٹر اضافہ کیا گیا ہےاسحق ڈار کا کہنا تھا کہ فیصلہ کیا گیا ہے کہ ئندہ پیٹرولیم مصنوعات کی قیمتوں میں پیسے شامل نہیں کیےجائیں گےپیٹرولیم مصنوعات کی قمیتوں میں اضافے کے بعد پیٹرول کی نئی قمیت 73 روپے فی لیٹر مٹی کے تیل کی نئی قیمت 44روپے اور ڈیزل کی نئی قیمت…,50,B,0
phase10b_frozen_dump,H033,ڈیزل ریٹ,URDU,urdu_bm25,4,2696,12.400880813598633,حکومت کا پیٹرول کی قیمت میں ایک روپے 80 پیسے کمی کا اعلان,شاہد خاقان عباسی کے وزیراعظم منتخب ہونے کے بعد وزارت خزانہ نے رواں ماہ پیٹرولیم مصنوعات کی قیمتوں میں اضافہ نہ کرنے کا فیصلہ کرتے ہوئے پیٹرول کی قمیت ایک روپے 80 پسے اور ڈیزل کی قیمت میں ڈھائی روپے فی لیٹر کم کرنے کا اعلان کردیاوفاقی وزیرخزانہ اسحق ڈار نے میڈیا سے گفتگو کرتے ہوئے کہا کہ وزیراعظم سے مشاورت کے بعد پیٹرولیم مصنوعات میں اضافہ نہ کرنے کا فیصلہ گیا ہے جبکہ پیٹرول اور ڈیزل کی قیمتوں میں کمی کردی گئی ہےانھوں نے کہا کہ پیٹرول کی قیمت میں ایک روپے 80 پیسے اور ڈیزل ڈھائی روپے فی لیٹر سستا…,50,B,0
phase10b_frozen_dump,H033,ڈیزل ریٹ,URDU,urdu_bm25,5,717,12.300152778625488,پیٹرولیم مصنوعات کی قیمتوں میں کمی پیٹرول روپے سستا,وفاقی حکومت نے پیٹرولیم مصنوعات کی قیمتوں میں روپے تک کمی کردیخزانہ ڈویژن سے جاری نوٹی فکیشن کے مطابق ئندہ ماہ کے لیے پیٹرول کی قیمت میں روپے فی لیٹر کمی کردی گئی ہےاسی طرح ہائی اسپیڈ ڈیزل کی قیمت میں روپے فی لیٹر کمی کی گئی ہےنوٹی فکیشن میں کہا گیا کہ لائٹ ڈیزل ئل اور مٹی کے تیل میں روپے فی لیٹر کمی کی گئی ہےقیمتوں میں کمی کے بعد پیٹرول کی فی لیٹر قیمت 111 روپے 60 پیسے جبکہ ہائی اسپیڈ ڈیزل کی قیمت 122 روپے 26 پیسے ہوگیمٹی کے تیل کی نئی قیمت 72 روپے 45 پیسے جبکہ لائٹ ڈیزل ئل کی قیمت 77 روپے 51 …,50,B,0
phase10b_frozen_dump,H034,سونا ریٹ,URDU,urdu_bm25,1,38436,15.989555358886719,سونے کی قیمت کا نیا ریکارڈ فی تولہ ایک لاکھ 23 ہزار800 روپے کا ہوگیا,کراچی 92 نیوز سونے کی قیمت کا نیا ریکارڈ فی تولہ سونا 5100 روپے مہنگا ایک لاکھ 23 ہزار800 روپے کا ہوگیا 10 گرام سونا ہزار 372 روپے اضافے سے ایک لاکھ ہزار138 روپے کا ہوگیا عالمی مارکیٹ میں سونا 46 ڈالر اضافے سے 1942 ڈالر فی اونس ہوگیا تاریخ میں پہلی بار سونا اس سطح پر یا سونے کی نئی قیمت نے 2011 میں ہونے والے سونے کے مہنگے ترین ریٹ کا ریکارڈ توڑ دیا ہے,50,A,0
phase10b_frozen_dump,H034,سونا ریٹ,URDU,urdu_bm25,2,61942,14.959468841552734,کراچی سونا 50 روپے کمی کے بعد فی تولہ 51 ہزار 600 کا ہوگیا,ملک بھر میں سونے کی قیمت میں پچاس روپے کی کمی ریکارڈ کی گئی ہے کمی کے بعد فی تولہ سونا اکیاون ہزار چھ سو روپے کا ہوگیا ہے سندھ صرافہ جیولرز ایسوسی ایشن کے مطابق عالمی مارکیٹ میں پانچ ڈالر کمی کے بعد فی اونس سونے کی قیمت تیرہ سو انیس ڈالر پر گئی ہے مقامی صرافہ مارکیٹوں میں بھی ریٹ پچاس روپے کمی سے کھولا گیا جس کے باعث فی تولہ سونا اکیاون ہزار چھ سو روپے پر گیا ہے جبکہ دس گرام سونے کی قیمت میں تینتالیس روپے کمی سے چوالیس ہزار دو سو اٹھائیس روپے کی سطح پر گئی ہے,50,A,0
phase10b_frozen_dump,H034,سونا ریٹ,URDU,urdu_bm25,3,64525,13.839940071105957,سونا پھر مہنگا قیمت ملکی تاریخ کی بلند ترین سطح پر پہنچ گئی,کراچی 20 جولائی 2019 عالمی بلین مارکیٹ میں سونے کی فی ڈالر قیمت میں ایک بار پھر اضافہ ہوا جس کے بعد مقامی صرافہ بازاروں میں سونا بلند پرواز کرنے لگا تفصیلات کے مطابق عالمی بلین مارکیٹ میں ٹریڈنگ کے دوران سونے کی قیمت 10 ڈالر اضافے کے بعد 1440 فی اونس تک پہنچ گئی جس کے منفی اثرات مقامی صرافہ بازاروں پر بھی نظر ائے مقامی صرافہ بازاروں میں سونے کی فی تولہ قیمت 650 اضافے کے بعد 84 ہزار تک پہنچ گئی جبکہ دس گرام سونا 557 روپے مہنگا ہوکر 72 ہزار 16 روپے تک پہنچا جبکہ چاندی کی فی تولہ قیمت 10 روپے اضاف…,50,B,0
phase10b_frozen_dump,H034,سونا ریٹ,URDU,urdu_bm25,4,38707,13.409574508666992,پاکستان اسٹاک ایکسچینج میں 100 انڈیکس پوائنٹس اضافے سے 32 ہزار 835 کی سطح پر گیا,کراچی 92 نیوز پاکستان اسٹاک ایکسچینج میں 100 انڈیکس پوائنٹس اضافے سے 32 ہزار 835 کی سطح پر گیا انٹر بینک میں ڈالر 23 پیسے سستا ہو کر 159 روپے 82 پیسے کا ہو گیا کاروباری ہفتے کے تیسرے روز پاکستان اسٹاک ایکسچینج میں اتار چڑھا نظر یا کاروبار پوانٹس کے اضافے کے بعد 32 ہزار 835 پوانٹس کے سطح پر بند ہوا دن بھر ارب 70 کروڑ روپے مالیت کے 11 کروڑ 15 لاکھ شیئرز کے سودے ہوئے انٹربینک اور اوپن مارکیٹ میں ڈالر سستا ہو گیا انٹربینک میں ڈالر کی قدر 23 پیسے کی کمی سے 159 روپے 82 پیسے ہو گئی جبکہ اوپن مارکیٹ می…,50,D,0
phase10b_frozen_dump,H034,سونا ریٹ,URDU,urdu_bm25,5,72979,12.072717666625977,پاکستان مرکنٹائل ایکسچینج میں مقامی لال مرچ کی الیکٹرونک ٹریڈنگ شروع,پاکستان مرکنٹائل ایکسچینج میں مقامی لال مرچ کی الیکٹرونک ٹریڈنگ شروع ہوگئی حکومت سندھ لال مرچ کے کسانوں کو فائدہ دینے کے لیے کروڑ روپے کی سبسڈی دی رہی ہے پاکستان مرکنٹائل ایکس چینج میں کرنسی سونا چاندی اور کروڈ ائل کی ٹریڈنگ کے بعد اب لال مرچ کی ٹریڈنگ کا اغاز ہوگیا سندھ انٹر پرائزز ڈیولپمنٹ فنڈ کی چیئرپرسن ناہید میمن کا کہنا ہے کہ حکومت سندھ نے یہ اقدامات کسانوں کو بھر پور فائدہ دینے کے لئے کیا ہےجس کے تحت لال مرچ کی ٹریڈنگ اور ویئر ہاوس کے اخراجات کم کرنے پر حکومت سندھ کروڑ روپے کی سبسڈی دی ر…,50,D,0
phase10b_frozen_dump,H035,football score,ROMAN,roman_bm25_method_D,1,56211,12.901300430297852,یوئیفا چیمپیئنز لیگ یووینٹس کی مناکو کو شکست فائنل میں رسائی,کارڈف 10 مئی 2017 یوئیفا چیمپیئنز لیگ فٹبال میں یووینٹس نے مناکو کو سیمی فائنل کے دوسرے لیگ میچ میں کے مقابلے میں گولز سے شکست دیکر فائنل کھیلنے کا اعزاز حاصل کرلیا یوئیفا چیمپیئنز لیگ فٹبال کے سیکنڈ لیگ سیمی فائنل میں یووینٹس نے مناکو کو کے مقابلے میں گولز سے شکست دیدی یووینٹس کی جانب سے پہلا گول کھیل کے 33ویں منٹ میں ماریو میڈزوکچ نے کیا جبکہ دانی لویس نے 40ویں منٹ میں شاندار گول اسکور کرکے اپنی ٹیم کو 02 کی برتری دلادی دوسرے ہاف میں میپی نے مناکو کیلئے واحد گول اسکور کیا اس طرح یوونٹس نے اگر…,50,B,0
phase10b_frozen_dump,H035,football score,ROMAN,roman_bm25_method_D,2,27340,12.8060941696167,یوسین بولٹ نے پروفیشنل فٹبال میں پہلا گول کردیا,عالمی شہرت یافتہ اسپرنٹر اور ایتھلیٹ یوسین بولٹ نے سٹریلین سینٹرل کوسٹ میرینرز کے لیے کھیلتے ہوئے پروفیشنل فٹبال میں اپنا پہلا گول اسکور کردیا100میٹر دوڑ کے عالمی ریکارڈ کے حامل سابق ایتھلیٹ نے سڈنی میں میکارتھر ساتھ ویسٹ یونائیٹڈ کے خلاف میچ میں دو گال اسکور کیےمزید پڑھیں یوسین بولٹ نے فٹبال کی دنیا میں قدم رکھ دیا32سالہ فٹبالر میچ میں گروئن انجری کا شکار ہوئے لیکن اپنی انجری پر قابو پاتے ہوئے انہوں نے 55ویں منٹ میں گول اسکور کر کے پروفیشنل فٹبال میں پہلا گول اسکور کرنے کا اعزاز حاصل کیاحریف ٹ…,50,C,0
phase10b_frozen_dump,H035,football score,ROMAN,roman_bm25_method_D,3,92269,12.775144577026367,فٹبال ورلڈ کپبرازیل کو 17 سے تاریخی شکست جرمنی فائنل میں پہنچ گیا,ریو ڈی جنیروفٹبال ورلڈ کپ 2014ء کے پہلے سیمی فائنل میں جرمنی نے برازیل کو عبرتناک شکست سے دوچار کردیا اور 17 سے فتح حاصل کرکےورلڈ کپ فٹبال کے فائنل میں پہنچ گیا برازیل کو 12سال بعد ہوم گراونڈکو شکست کا سامنا کرنا پڑابرازیل کی ٹیم ابتدائی ہی سے دباو کا شکار رہی ابتدائی نصف گھنٹے کے اندر جرمنی نے گول اسکور کردیے تھے جبکہ دوسرے ہاف میں مزید گول اسکور کرکے جرمنی نے تاریخی فتح کو یقینی بنادیا برازیل دوسرے ہاف میں صرف ایک گول اسکور کرسکا جرمنی کی جانب سے ٹونی کروزےنے 2گول اسکورکیے جبکہ مولرکروزاورسمی…,50,A,0
phase10b_frozen_dump,H035,football score,ROMAN,roman_bm25_method_D,4,43027,12.686334609985352,کارابا فٹبال کپ مانچسٹر سٹی نے برٹن کو ایک صفر سے ہرا دیا,لندن 92 نیوز کارابا فٹبال کپ میں مانچسٹر سٹی نے برٹن کو ایک صفر سے ہرا کر اگلے مرحلے کے لیے کوالیفائی کر لیا دنیائے فٹبال میں ایکشن سے بھرپور میچز جاری ہیں مانچسٹر سٹی نے کارابا کپ کے اگلے مرحلے کے لیے کوالیفائی کر لیا میسی کے کلب بارسلونا کو شکست کا سامنا کرنا پڑا سیویل کے ہوم گرانڈ میں ہونے والے میچ میں میزبان ٹیم نے میچ اپنے قابو میں رکھا اور بارسلونا کو گول کرنے کا کوئی موقع نہ دیا پہلے ہاف میں کوئی ٹیم گول اسکور نہ کر سکی دوسرے ہاف میں سیویل نے شاندار کھیل پیش کیا اور 58 ویں منٹ میں پابلو …,50,A,0
phase10b_frozen_dump,H035,football score,ROMAN,roman_bm25_method_D,5,34031,12.287178993225098,پاکستانی فٹبال کپتان کلیم اللہ کا امریکی کلب سے معاہدہ,امریکا کے سیکنڈ ڈویژن کلب ساکرامینٹو ریپبلک فٹبال کلب نے پاکستانی فٹبال ٹیم کے کپتان کلیم اللہ سے معاہدہ کر لیا ہے اس بات کا اعلان کلب نے اپنی ویب سائٹ پر کیااسٹرائیکر مڈ فیلڈر اور ونگر کی پوزیشن پر کھیلنے والے اسٹائلش کھلاڑی کو 2014 میں کرغزستان پریمیئر فٹبال لیگ میں اپنی ٹیم بشیک کو ٹائٹل جتوانے کا اعزاز بھی حاصل ہے چمن میں پیدا ہونے والے اس کھلاڑی نے 17 میچوں میں 16 گول کر کے گولڈن بوٹ کا ایوارڈ اپنے نام کیا تھا انہیں 2015 سیزن میں کرغزستان کا سال کا بہترین کھلاڑی بھی قرار دیا گیا تھاجب کلیم…,50,C,0
phase10b_frozen_dump,H036,diesel rate,ROMAN,roman_bm25_method_D,1,106535,13.202574729919434,عامر خان کی نئی فلم دھو کے ویڈیو گیم کا ٹیزر ٹریلر جا ری,ممبئیاین جی ٹیعامر خان کی نئی ایکشن فلم دھو تھر کی پر ومو شن کے لیے تیار کیے گئے ویڈیو گیم کا ٹیزر ٹریلر جا ری کر دیا گیا ہے ویڈیو گیم میں عا مر خان ابھیشک بچن اور ادے چو پڑ کو اینی میٹیڈ کر داروں کے روپ میں پیش کیا گیا ہے ٹیزر ٹریلر ٹریلر میں عامرخان چوری کی کوششو مصروف جبکہ ابھیشک اور ادے با ئیکس دو ڑاتے نظر رہے ہیں اس فلم میں جہاں عامر خان کو ولن اور کترینہ کو انکی گرل فرینڈ بنایا گیا ہے وہیں ادے چوپڑا اور ابھیشک بچن ایک بار بھر بطور پولیس افسر اپنے پچھلے رولز میں موجود ہیں جبکہ جیکی شیروف ب…,1,D,0
phase10b_frozen_dump,H037,ملک میں پٹرول ڈیزل اور بجلی کے نرخ بڑھنے سے ٹرانسپورٹ اور گھریلو بجٹ پر پڑنے والے بوجھ کا تفصیلی جائزہ,URDU,urdu_bm25,1,75117,38.936988830566406,پٹرول سستا ہونے کے با وجود ٹیٹرا ملک کی قیمت میں اضافہ,کراچیجہاں پٹرول ڈیزل کچھ سستا ہوا تو عوا کی جیب کیلئے اب دودھ بھاری پڑنے لگا ہےایک بڑی ملٹی نیشنل کمپنی کی جانب سے فی لیٹر دودھ کی قیمت میں یکدم 10 روپے اضافہ کردیا گیا کراچی ریٹیلرز گروسرزگروپ کے جنرل سیکرٹی فرید قریشی نے جیو نیوز کو بتایا کہ ایک بڑی ملٹی نیشنل کمپنی کی جانب سے فی لیٹر دودھ کی قیمت 110 سے بڑھا کر 120 روپے لیٹرکردی گئی ہے ان کا کہنا تھا کہ حکومت کی جانب سے پٹرول ڈیز اور بجلی کے نرخ کم ہونے کے بعد کھانے پینے کی اشیاء کی قیمتوں میں کمی ہونی چاہئے تھی لیکن کمپنی کی جانب سے کوئی جو…,50,C,0
phase10b_frozen_dump,H037,ملک میں پٹرول ڈیزل اور بجلی کے نرخ بڑھنے سے ٹرانسپورٹ اور گھریلو بجٹ پر پڑنے والے بوجھ کا تفصیلی جائزہ,URDU,urdu_bm25,2,38792,33.26297378540039,پٹرولیم مصنوعات کی قیمتوں میں اضافے کا نوٹیفکیشن جاری کر دیا گیا,اسلام باد 92 نیوز حکومت نے عوام پر پٹرول بم گرا دیا پٹرولیم مصنوعات کی قیمتوں میں اضافے کا نوٹیفکیشن جاری کر دیا گیا پٹرول کی فی لٹر قیمت روپیہ 35 پیسے کے اضافے کے ساتھ 108 روپے 42 پیسے ہو گئی مشیر خزانہ حفیظ شیخ کی زیر صدارت اجلاس میں ڈیزل کی فی لیٹر قیمت میں بھی روپے 89 پیسے اضافہ کی منظوری دے دی مٹی کے تیل کی قیمت میں روپے 46 پیسے اضافے کے بعد 96 روپے 77 پیسے اور لائٹ ڈیزل کی قیمت میں روپے 40 پیسے فی لٹر اضافے کے بعد نئی قیمت 86 روپے 94 پیسے کی منظوری دے دی عوام نے پٹرولیم مصنوعات میں اضافے …,50,C,0
phase10b_frozen_dump,H037,ملک میں پٹرول ڈیزل اور بجلی کے نرخ بڑھنے سے ٹرانسپورٹ اور گھریلو بجٹ پر پڑنے والے بوجھ کا تفصیلی جائزہ,URDU,urdu_bm25,3,39383,31.112653732299805,پٹرولیم مصنوعات کی قیمتیں بڑھنے سے مہنگائی کے نئے بحران نے سر اٹھا لیا,اسلام اباد 92 نیوز ڈیزل اور پٹرول کی قیمتوں میں اضافے سے مہنگائی کے نئے بحران نے سر اٹھا لیا ٹرانسپورٹرز نے کرائے میں اضافے کا اعلان کر دیا یہ بحران اب مزید پھیلے گا حکومت کے پاس اسے روکنے کیلئے کوئی پالیسی نہیں ڈیزل روپے 25 پیسے اور پٹرول روپے6 پیسے مہنگا ہو گیا یہ کوئی معمولی بحران نہیں اس بحران سے ٹرانسپورٹروں کے کرایوں میں بھی اضافہ کا اعلان سامنے گیا 20 سے 50 فیصد تک مہنگائی کا شاخسانہ بن سکتا ہے شماریات ڈویژن کے مطابق جولائی تا دسمبر کی ششماہی میں متعدد اشیا کی قیمتوں میں 10 سے 22 فیصد پہ…,50,B,0
phase10b_frozen_dump,H037,ملک میں پٹرول ڈیزل اور بجلی کے نرخ بڑھنے سے ٹرانسپورٹ اور گھریلو بجٹ پر پڑنے والے بوجھ کا تفصیلی جائزہ,URDU,urdu_bm25,4,38818,30.73882484436035,بجلی کی فی یونٹ قیمت میں 81 پیسے اضافے کی منظوری,اسلام باد 92 نیوز گیس اور پٹرول کے بعد عوام کو مہنگائی کا ایک اور زور دار جھٹکا نیپرا نے بجلی کی فی یونٹ قیمت میں 81پیسے اضافے کی منظوری دے دی بجلی کی قیمتوں میں اضافہ ماہانہ فیول ایڈجسٹمنٹ کی مد میں کیا گیا نرخ بڑھنے سے صارفین پر5 ارب 20 کروڑ کا اضافی بوجھ پڑے گا اضافے کا اطلاق لائف لائن کے الیکٹرک کے علاوہ تمام تقسیم کار کمپنیوں پر ہوگا بجلی کی قیمتوں میں اضافے کا اطلاق ئندہ ماہ کے بلوں پر ہوگا دوسری طرف ایل این جی بھی مہنگی ہو گئی اوگرا نے درمدی ایل این جی کی قیمتوں میں اضافے کا نوٹیفکیشن جا…,50,B,0
phase10b_frozen_dump,H037,ملک میں پٹرول ڈیزل اور بجلی کے نرخ بڑھنے سے ٹرانسپورٹ اور گھریلو بجٹ پر پڑنے والے بوجھ کا تفصیلی جائزہ,URDU,urdu_bm25,5,76787,30.38225555419922,گھریلو صارفین کیلئے بجلی15 جبکہ صنعتوں کیلئے 56 فیصد مہنگی ہوگئی,اسلام بادوزارت پانی بجلی نے کراچی کوئٹہ فیصل باد اسلام باد اور لاہور سمیت دیگر شہروں کے لیے بجلی کے نئے نرخوں کا شیڈول جاری کردیا گھریلو صارفین کے لیے بجلی اوسط 15 فیصد جبکہ صنعتوں کے لیے 56 فیصد مہنگی ہوجائے گیوزارت پانی بجلی حکام کے مطابق نرخوں کے نئے شیڈول کے مطابق 50 یونٹ استعمال کرنے والے گھریلو صارفین کے لیے بجلی کے نرخ روپے 87 پیسے بڑھا کر روپے فی یونٹ کردیئے گئے اس کے علاوہ 101 سے 300 یونٹ ماہانہ بجلی خرچ کرنے والے گھریلو صارفین کے لیے نرخ روپے 86 پیسے سے بڑھا کر روپے 11 پیسے کردیئے گئے…,50,B,0
