query_id,query,script,word_count,trap_type,retrieval_mode,rank,doc_id,doc_headline,doc_category,score,relevance
H038,قومی کرکٹ ٹیم کی حالیہ شکست کے بعد سلیکٹرز کی حکمت عملی اور کھلاڑیوں کی فارم پر ایک گہری نظر,urdu,20,CONTROL_EASY_LONG,HEADLINE,3,82770,ویسٹ انڈیز کے خلاف میچ سے قبل قومی ٹیم کو کرکٹرز کے مشورے,Sports,0.774780,Partially relevant
H038,قومی کرکٹ ٹیم کی حالیہ شکست کے بعد سلیکٹرز کی حکمت عملی اور کھلاڑیوں کی فارم پر ایک گہری نظر,urdu,20,CONTROL_EASY_LONG,HEADLINE,4,96781,گجرات میں قومی کرکٹ ٹیم کے کھلاڑیوں کا دوستانہ میچ ہلڑ بازی کا شکار,Sports,0.761512,Not relevant
H038,قومی کرکٹ ٹیم کی حالیہ شکست کے بعد سلیکٹرز کی حکمت عملی اور کھلاڑیوں کی فارم پر ایک گہری نظر,urdu,20,CONTROL_EASY_LONG,HEADLINE,5,81122,قومی کرکٹرز کی رہنمائی کیلئے لاک ڈان کے دوران لائن سیشنز کا سلسلہ مکمل,Sports,0.757529,Not relevant
H038,قومی کرکٹ ٹیم کی حالیہ شکست کے بعد سلیکٹرز کی حکمت عملی اور کھلاڑیوں کی فارم پر ایک گہری نظر,urdu,20,CONTROL_EASY_LONG,FULL_CONTENT,1,55046,قومی کرکٹ ٹیم نے ہرارے میں پریکٹس کا غاز کردیا,Sports,0.725724,Partially relevant
H038,قومی کرکٹ ٹیم کی حالیہ شکست کے بعد سلیکٹرز کی حکمت عملی اور کھلاڑیوں کی فارم پر ایک گہری نظر,urdu,20,CONTROL_EASY_LONG,FULL_CONTENT,2,44122,کرکٹ کےفروغ کیلئے تمام فارمیٹ کے میچز بہت ضروری ہیں انضمام الحق,Sports,0.725543,Not relevant
H038,قومی کرکٹ ٹیم کی حالیہ شکست کے بعد سلیکٹرز کی حکمت عملی اور کھلاڑیوں کی فارم پر ایک گہری نظر,urdu,20,CONTROL_EASY_LONG,FULL_CONTENT,3,45237,قومی ٹیم کی ناقص کارکردگیپی سی بی نے گول میز کانفرنس طلب کرلی,Sports,0.724268,Relevant
H038,قومی کرکٹ ٹیم کی حالیہ شکست کے بعد سلیکٹرز کی حکمت عملی اور کھلاڑیوں کی فارم پر ایک گہری نظر,urdu,20,CONTROL_EASY_LONG,FULL_CONTENT,4,85915,برمنگھم قومی کرکٹ ٹیم کا اوٹ ڈور پریکٹس سیشن,Sports,0.723089,Partially relevant
H038,قومی کرکٹ ٹیم کی حالیہ شکست کے بعد سلیکٹرز کی حکمت عملی اور کھلاڑیوں کی فارم پر ایک گہری نظر,urdu,20,CONTROL_EASY_LONG,FULL_CONTENT,5,53614,ورلڈکپ کیلئے قومی کرکٹرز نے فٹنس پر توجہ مرکوز کرلی,Sports,0.712985,Partially relevant
H039,petrol diesel aur bijli ke rates barhne se transport aur gharailu budget par parne wale bojh ka tafseeli jaiza,roman,19,CONTROL_EASY_LONG,HEADLINE,1,63487,کراچی سے خیبر تک پیٹرول کا مصنوعی بحران جاری,Business & Economics,0.698037,Partially relevant
H039,petrol diesel aur bijli ke rates barhne se transport aur gharailu budget par parne wale bojh ka tafseeli jaiza,roman,19,CONTROL_EASY_LONG,HEADLINE,2,40672,پٹرولیم مصنوعات کی قیمتوں میں 15روپے فی لٹر تک کمی کا امکان,Business & Economics,0.697581,Not relevant
H039,petrol diesel aur bijli ke rates barhne se transport aur gharailu budget par parne wale bojh ka tafseeli jaiza,roman,19,CONTROL_EASY_LONG,HEADLINE,3,75117,پٹرول سستا ہونے کے با وجود ٹیٹرا ملک کی قیمت میں اضافہ,Business & Economics,0.697094,Partially relevant
H039,petrol diesel aur bijli ke rates barhne se transport aur gharailu budget par parne wale bojh ka tafseeli jaiza,roman,19,CONTROL_EASY_LONG,HEADLINE,4,70263,پیٹرول کی قیمتیں بڑھاکر حکومت کا عوام کو عید پر مہنگائی کا تحفہ,Business & Economics,0.691747,Relevant
H039,petrol diesel aur bijli ke rates barhne se transport aur gharailu budget par parne wale bojh ka tafseeli jaiza,roman,19,CONTROL_EASY_LONG,HEADLINE,5,70408,ملک میں پیٹرول اور ڈیزل کی کوئی قلت نہیں,Business & Economics,0.690226,Not relevant
H039,petrol diesel aur bijli ke rates barhne se transport aur gharailu budget par parne wale bojh ka tafseeli jaiza,roman,19,CONTROL_EASY_LONG,FULL_CONTENT,1,74024,نئے سال سےپیٹرول روپے 17 پیسے مہنگا ہونے کا امکان,Business & Economics,0.677254,Partially relevant
H039,petrol diesel aur bijli ke rates barhne se transport aur gharailu budget par parne wale bojh ka tafseeli jaiza,roman,19,CONTROL_EASY_LONG,FULL_CONTENT,2,78081,پٹرول مہنگا دیگر مصنوعات سستی ہونے کا امکان,Business & Economics,0.675955,Partially relevant
H039,petrol diesel aur bijli ke rates barhne se transport aur gharailu budget par parne wale bojh ka tafseeli jaiza,roman,19,CONTROL_EASY_LONG,FULL_CONTENT,3,75223,یکم دسمبر سے پٹرول 9روپے 65پیسے فی لٹر سستا ہونیکا امکان,Business & Economics,0.674344,Not relevant
H039,petrol diesel aur bijli ke rates barhne se transport aur gharailu budget par parne wale bojh ka tafseeli jaiza,roman,19,CONTROL_EASY_LONG,FULL_CONTENT,4,74988,پٹرول 10روپے ڈیزل ساڑھے 8روپے فی لٹر سستا کرنے کی سمری ارسال,Business & Economics,0.659210,Not relevant
H039,petrol diesel aur bijli ke rates barhne se transport aur gharailu budget par parne wale bojh ka tafseeli jaiza,roman,19,CONTROL_EASY_LONG,FULL_CONTENT,5,74127,پٹرول کی قیمت برقرار رہے گی اسحاق ڈار,Business & Economics,0.657913,Not relevant
H040,qaumi cricket team ki haaliya shikast ke baad selectors ki hikmat e amli aur players ki form par ek gehri nazar,roman,21,CONTROL_EASY_LONG,HEADLINE,1,46767,ٹی ٹوئنٹی ٹیم میں شاہد افریدی کی قیادت میں کھیلنے پر کوئی اعتراض نہیں اظہر علی,Sports,0.755947,Partially relevant
H040,qaumi cricket team ki haaliya shikast ke baad selectors ki hikmat e amli aur players ki form par ek gehri nazar,roman,21,CONTROL_EASY_LONG,HEADLINE,2,59086,ٹیم میں ہر کھلاڑی کا کردار اہم ہے ون ڈے کپتان اظہر علی,Sports,0.737054,Partially relevant
H040,qaumi cricket team ki haaliya shikast ke baad selectors ki hikmat e amli aur players ki form par ek gehri nazar,roman,21,CONTROL_EASY_LONG,HEADLINE,3,46237,قومی ٹیم میں گروپ بندی یا انجری کا کمال محمد حفیظ اور وہاب ریاض نیوزی لینڈ کیخلاف میچ سے باہر,Sports,0.730248,Partially relevant
H040,qaumi cricket team ki haaliya shikast ke baad selectors ki hikmat e amli aur players ki form par ek gehri nazar,roman,21,CONTROL_EASY_LONG,HEADLINE,4,85858,قومی ٹیم میں کئی میچ ونر کھلاڑی ہیںاظہر علی,Sports,0.729236,Not relevant
H040,qaumi cricket team ki haaliya shikast ke baad selectors ki hikmat e amli aur players ki form par ek gehri nazar,roman,21,CONTROL_EASY_LONG,HEADLINE,5,82646,بھارت سے میچ وسیم اکرم کے سرفراز کو مشورے,Sports,0.726984,Partially relevant
H040,qaumi cricket team ki haaliya shikast ke baad selectors ki hikmat e amli aur players ki form par ek gehri nazar,roman,21,CONTROL_EASY_LONG,FULL_CONTENT,1,85823,پاکستان کا بھارت کیخلاف میچ میں فہیم اشرف کو کھلانے کا فیصلہ,Sports,0.763377,Partially relevant
H040,qaumi cricket team ki haaliya shikast ke baad selectors ki hikmat e amli aur players ki form par ek gehri nazar,roman,21,CONTROL_EASY_LONG,FULL_CONTENT,2,24821,شاہد افریدی لنکا پریمیئر لیگ کی ٹیم گال گلیڈی ایٹرز میں شامل,Sports,0.735805,Not relevant
H040,qaumi cricket team ki haaliya shikast ke baad selectors ki hikmat e amli aur players ki form par ek gehri nazar,roman,21,CONTROL_EASY_LONG,FULL_CONTENT,3,89350,بشیر بھولا نے رستم زماں گاما پہلوان کا ٹائٹل جیت لیا,Sports,0.729980,Not relevant
H040,qaumi cricket team ki haaliya shikast ke baad selectors ki hikmat e amli aur players ki form par ek gehri nazar,roman,21,CONTROL_EASY_LONG,FULL_CONTENT,4,53736,سٹریلیا کیخلاف ون ڈے سیریز کیلئے قومی ٹیم کا اعلان,Sports,0.725810,Partially relevant
H040,qaumi cricket team ki haaliya shikast ke baad selectors ki hikmat e amli aur players ki form par ek gehri nazar,roman,21,CONTROL_EASY_LONG,FULL_CONTENT,5,90963,ہم نے پوری کوشش کی مگر کامیاب نہ ہوسکےشاہد افریدی,Sports,0.722026,Partially relevant
